CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment
16806.0,102,4,801.49,2,3,3,233,At Risk
16807.0,142,3,1121.59,1,3,3,133,At Risk
16808.0,98,2,288.42,2,2,1,221,At Risk
16809.0,22,5,914.69,3,4,3,343,At Risk
16810.0,191,1,309.54,1,2,2,122,At Risk
16811.0,4,2,547.07,4,2,2,422,Loyal Customer
16812.0,360,1,479.35,1,2,2,122,At Risk
16813.0,7,10,1692.98,4,4,4,444,High Score
16814.0,13,21,6509.1,4,4,4,444,High Score
16816.0,102,4,417.06,2,3,2,232,At Risk
16817.0,2,9,1604.75,4,4,3,443,Loyal Customer
16818.0,10,11,3349.57,4,4,4,444,High Score
16820.0,95,1,497.61,2,2,2,222,At Risk
16823.0,226,1,358.38,1,2,2,122,At Risk
16824.0,15,2,460.64,4,2,2,422,Loyal Customer
16825.0,38,2,775.1800000000001,3,2,3,323,At Risk
16826.0,50,1,341.7,2,2,2,222,At Risk
16828.0,92,2,128.5,2,2,1,221,At Risk
16829.0,156,1,197.22,1,2,1,121,At Risk
16830.0,38,1,325.91,3,2,2,322,At Risk
16832.0,183,3,199.15,1,3,1,131,At Risk
16833.0,0,4,1106.53,4,3,3,433,Loyal Customer
16834.0,227,1,413.46,1,2,2,122,At Risk
16835.0,127,2,180.85,2,2,1,221,At Risk
16836.0,39,2,251.87,3,2,1,321,At Risk
16837.0,30,11,3170.98,3,4,4,344,At Risk
16838.0,196,2,588.85,1,2,2,122,At Risk
16839.0,8,34,16594.35,4,4,4,444,High Score
16841.0,36,6,1869.82,3,4,4,344,At Risk
16842.0,100,3,1264.19,2,3,3,233,At Risk
16843.0,42,16,10196.57,3,4,4,344,At Risk
16846.0,49,1,214.32,3,2,1,321,At Risk
16847.0,42,1,193.44,3,2,1,321,At Risk
16848.0,52,1,281.42,2,2,1,221,At Risk
16849.0,186,1,124.57,1,2,1,121,At Risk
16850.0,333,1,332.41,1,2,2,122,At Risk
16851.0,3,3,342.45,4,3,2,432,Loyal Customer
16852.0,9,2,144.91000000000003,4,2,1,421,Loyal Customer
16855.0,23,2,328.4,3,2,2,322,At Risk
16856.0,14,1,35.400000000000006,4,2,1,421,Loyal Customer
16858.0,368,1,375.69000000000005,1,2,2,122,At Risk
16859.0,144,2,747.81,1,2,3,123,At Risk
16861.0,59,2,173.76,2,2,1,221,At Risk
16863.0,30,2,502.8,3,2,2,322,At Risk
16866.0,140,3,207.73999999999998,2,3,1,231,At Risk
16869.0,22,4,825.42,3,3,3,333,At Risk
16871.0,21,6,2812.34,3,4,4,344,At Risk
16872.0,76,3,680.02,2,3,3,233,At Risk
16873.0,4,6,7123.62,4,4,4,444,High Score
16875.0,66,5,2095.53,2,4,4,244,At Risk
16877.0,11,6,853.72,4,4,3,443,Loyal Customer
16878.0,83,1,13.3,2,2,1,221,At Risk
16880.0,30,7,1519.08,3,4,3,343,At Risk
16881.0,66,1,432.0,2,2,2,222,At Risk
16882.0,66,3,705.12,2,3,3,233,At Risk
16883.0,186,2,276.73,1,2,1,121,At Risk
16884.0,37,2,429.84000000000003,3,2,2,322,At Risk
16885.0,14,3,471.51,4,3,2,432,Loyal Customer
16887.0,34,1,194.88,3,2,1,321,At Risk
16889.0,194,3,1578.67,1,3,3,133,At Risk
16891.0,1,5,809.7,4,4,3,443,Loyal Customer
16892.0,0,5,525.54,4,4,2,442,Loyal Customer
16893.0,366,1,145.93,1,2,1,121,At Risk
16895.0,64,1,219.14,2,2,1,221,At Risk
16897.0,298,2,289.78,1,2,1,121,At Risk
16898.0,25,3,508.81,3,3,2,332,At Risk
16899.0,7,6,1281.56,4,4,3,443,Loyal Customer
16900.0,16,3,887.11,4,3,3,433,Loyal Customer
16902.0,115,1,1706.88,2,2,4,224,At Risk
16903.0,28,1,373.24,3,2,2,322,At Risk
16904.0,3,16,3754.27,4,4,4,444,High Score
16905.0,4,7,3102.43,4,4,4,444,High Score
16906.0,81,4,579.77,2,3,2,232,At Risk
16907.0,28,5,981.65,3,4,3,343,At Risk
16909.0,71,1,379.14,2,2,2,222,At Risk
16910.0,3,8,1510.06,4,4,3,443,Loyal Customer
16912.0,28,11,2575.38,3,4,4,344,At Risk
16913.0,289,1,113.44,1,2,1,121,At Risk
16914.0,35,1,208.46,3,2,1,321,At Risk
16915.0,8,6,621.6800000000001,4,4,2,442,Loyal Customer
16916.0,23,2,576.26,3,2,2,322,At Risk
16917.0,276,1,391.52,1,2,2,122,At Risk
16918.0,49,6,1068.82,3,4,3,343,At Risk
16919.0,155,11,2596.45,1,4,4,144,At Risk
16921.0,60,1,169.79,2,2,1,221,At Risk
16923.0,11,19,7247.61,4,4,4,444,High Score
16924.0,20,3,846.75,3,3,3,333,At Risk
16926.0,370,1,230.25,1,2,1,121,At Risk
16927.0,115,3,543.05,2,3,2,232,At Risk
16928.0,79,17,2847.6,2,4,4,244,At Risk
16929.0,3,7,1295.39,4,4,3,443,Loyal Customer
16930.0,25,3,380.55,3,3,2,332,At Risk
16931.0,4,21,4604.22,4,4,4,444,High Score
16932.0,52,1,161.94,2,2,1,221,At Risk
16933.0,0,2,563.23,4,2,2,422,Loyal Customer
16934.0,54,2,950.9300000000001,2,2,3,223,At Risk
16936.0,25,1,262.68,3,2,1,321,At Risk
16938.0,8,4,2736.38,4,3,4,434,Loyal Customer
16940.0,51,3,3049.88,2,3,4,234,At Risk
16942.0,12,9,1920.59,4,4,4,444,High Score
16943.0,211,3,816.73,1,3,3,133,At Risk
16945.0,21,19,4345.5,3,4,4,344,At Risk
16947.0,235,1,406.48,1,2,2,122,At Risk
16948.0,138,3,435.02,2,3,2,232,At Risk
16949.0,3,6,1286.27,4,4,3,443,Loyal Customer
16950.0,56,3,1178.56,2,3,3,233,At Risk
16951.0,134,3,1277.75,2,3,3,233,At Risk
16952.0,108,2,167.61,2,2,1,221,At Risk
16953.0,29,1,20.8,3,2,1,321,At Risk
16954.0,0,9,2085.08,4,4,4,444,High Score
16955.0,184,4,518.67,1,3,2,132,At Risk
16956.0,17,1,308.74,3,2,2,322,At Risk
16957.0,238,2,416.64,1,2,2,122,At Risk
16959.0,86,1,117.35000000000001,2,2,1,221,At Risk
16960.0,38,3,507.05,3,3,2,332,At Risk
16961.0,115,1,234.17,2,2,1,221,At Risk
16963.0,186,1,110.55000000000001,1,2,1,121,At Risk
16965.0,226,1,201.19,1,2,1,121,At Risk
16966.0,7,7,2154.97,4,4,4,444,High Score
16967.0,188,1,319.02,1,2,2,122,At Risk
16968.0,3,2,439.43,4,2,2,422,Loyal Customer
16969.0,38,3,650.41,3,3,2,332,At Risk
16971.0,37,1,357.21,3,2,2,322,At Risk
16976.0,266,1,251.51999999999998,1,2,1,121,At Risk
16978.0,77,1,344.33,2,2,2,222,At Risk
16979.0,3,6,1852.0,4,4,4,444,High Score
16980.0,254,2,1078.96,1,2,3,123,At Risk
16982.0,60,1,384.06,2,2,2,222,At Risk
16983.0,12,7,1931.25,4,4,4,444,High Score
16984.0,87,2,4481.35,2,2,4,224,At Risk
16985.0,16,10,5464.12,4,4,4,444,High Score
16986.0,29,2,1873.2,3,2,4,324,At Risk
16987.0,2,7,1625.05,4,4,3,443,Loyal Customer
16988.0,4,1,126.12,4,2,1,421,Loyal Customer
16989.0,6,6,1133.25,4,4,3,443,Loyal Customer
16990.0,218,1,179.0,1,2,1,121,At Risk
16992.0,10,5,1614.31,4,4,3,443,Loyal Customer
16996.0,29,6,1456.96,3,4,3,343,At Risk
16997.0,287,3,702.0,1,3,3,133,At Risk
16998.0,149,4,295.0,1,3,1,131,At Risk
16999.0,22,2,484.82,3,2,2,322,At Risk
17001.0,0,11,3989.57,4,4,4,444,High Score
17002.0,85,3,1493.73,2,3,3,233,At Risk
17004.0,45,2,1412.94,3,2,3,323,At Risk
17006.0,4,4,781.78,4,3,3,433,Loyal Customer
17007.0,50,6,889.9300000000001,2,4,3,243,At Risk
17010.0,17,1,195.36,3,2,1,321,At Risk
17011.0,29,1,270.9,3,2,1,321,At Risk
17014.0,7,3,586.33,4,3,2,432,Loyal Customer
17015.0,28,3,1842.56,3,3,4,334,At Risk
17017.0,2,20,8694.26,4,4,4,444,High Score
17018.0,40,2,920.1,3,2,3,323,At Risk
17019.0,10,4,1272.61,4,3,3,433,Loyal Customer
17022.0,30,1,71.0,3,2,1,321,At Risk
17024.0,44,3,95.85,3,3,1,331,At Risk
17025.0,60,3,357.77,2,3,2,232,At Risk
17026.0,184,2,154.82999999999998,1,2,1,121,At Risk
17027.0,78,6,890.29,2,4,3,243,At Risk
17029.0,110,2,716.0,2,2,3,223,At Risk
17030.0,63,1,146.87,2,2,1,221,At Risk
17031.0,11,2,380.35,4,2,2,422,Loyal Customer
17033.0,85,3,1030.14,2,3,3,233,At Risk
17034.0,15,3,745.52,4,3,3,433,Loyal Customer
17035.0,245,2,433.53000000000003,1,2,2,122,At Risk
17037.0,87,1,1267.32,2,2,3,223,At Risk
17038.0,29,1,112.4,3,2,1,321,At Risk
17040.0,137,1,449.73,2,2,2,222,At Risk
17041.0,26,3,1081.57,3,3,3,333,At Risk
17042.0,2,5,1044.3799999999999,4,4,3,443,Loyal Customer
17043.0,31,4,1735.18,3,3,4,334,At Risk
17044.0,24,1,948.48,3,2,3,323,At Risk
17045.0,112,3,339.44,2,3,2,232,At Risk
17046.0,156,1,642.02,1,2,2,122,At Risk
17047.0,84,3,1100.9,2,3,3,233,At Risk
17048.0,117,3,925.35,2,3,3,233,At Risk
17049.0,2,9,5659.9800000000005,4,4,4,444,High Score
17050.0,95,6,3228.84,2,4,4,244,At Risk
17051.0,193,1,247.14000000000001,1,2,1,121,At Risk
17052.0,27,1,413.75,3,2,2,322,At Risk
17053.0,130,1,498.48,2,2,2,222,At Risk
17054.0,27,5,1356.33,3,4,3,343,At Risk
17058.0,81,3,1179.89,2,3,3,233,At Risk
17059.0,29,5,3095.04,3,4,4,344,At Risk
17060.0,265,1,234.24,1,2,1,121,At Risk
17061.0,73,11,5232.2300000000005,2,4,4,244,At Risk
17062.0,313,4,538.37,1,3,2,132,At Risk
17063.0,20,7,1461.14,3,4,3,343,At Risk
17064.0,58,3,859.35,2,3,3,233,At Risk
17068.0,11,21,4552.14,4,4,4,444,High Score
17069.0,27,9,2709.7000000000003,3,4,4,344,At Risk
17070.0,113,1,312.14,2,2,2,222,At Risk
17071.0,27,9,2429.03,3,4,4,344,At Risk
17073.0,17,4,1446.09,3,3,3,333,At Risk
17075.0,17,4,834.12,3,3,3,333,At Risk
17076.0,35,3,841.0799999999999,3,3,3,333,At Risk
17078.0,35,2,378.2,3,2,2,322,At Risk
17079.0,77,1,118.80000000000001,2,2,1,221,At Risk
17080.0,21,2,287.62,3,2,1,321,At Risk
17081.0,24,2,290.16,3,2,1,321,At Risk
17082.0,32,2,2003.85,3,2,4,324,At Risk
17083.0,108,3,1405.78,2,3,3,233,At Risk
17084.0,34,2,2949.75,3,2,4,324,At Risk
17085.0,122,5,1566.65,2,4,3,243,At Risk
17086.0,6,6,2050.08,4,4,4,444,High Score
17088.0,27,4,1991.01,3,3,4,334,At Risk
17090.0,3,7,2043.95,4,4,4,444,High Score
17091.0,2,9,3827.76,4,4,4,444,High Score
17092.0,49,4,1777.78,3,3,4,334,At Risk
17094.0,321,1,302.0,1,2,1,121,At Risk
17095.0,22,3,1324.16,3,3,3,333,At Risk
17096.0,14,4,1022.13,4,3,3,433,Loyal Customer
17097.0,1,8,954.42,4,4,3,443,Loyal Customer
17100.0,17,2,971.74,3,2,3,323,At Risk
17101.0,9,4,1621.73,4,3,3,433,Loyal Customer
17102.0,261,1,25.5,1,2,1,121,At Risk
17105.0,158,2,665.78,1,2,2,122,At Risk
17107.0,32,6,10815.43,3,4,4,344,At Risk
17109.0,28,6,885.04,3,4,3,343,At Risk
17110.0,164,1,163.29999999999998,1,2,1,121,At Risk
17111.0,46,1,248.61,3,2,1,321,At Risk
17114.0,5,8,808.62,4,4,3,443,Loyal Customer
17115.0,7,3,837.5,4,3,3,433,Loyal Customer
17117.0,287,1,116.19999999999999,1,2,1,121,At Risk
17118.0,317,1,157.02,1,2,1,121,At Risk
17119.0,2,2,606.91,4,2,2,422,Loyal Customer
17120.0,232,1,307.46,1,2,2,122,At Risk
17122.0,118,1,138.32,2,2,1,221,At Risk
17123.0,161,1,345.29999999999995,1,2,2,122,At Risk
17124.0,184,1,298.89,1,2,1,121,At Risk
17125.0,49,1,259.35,3,2,1,321,At Risk
17126.0,151,5,1004.75,1,4,3,143,At Risk
17128.0,334,1,157.09,1,2,1,121,At Risk
17131.0,4,5,2463.17,4,4,4,444,High Score
17133.0,15,7,4892.240000000001,4,4,4,444,High Score
17134.0,106,2,425.0,2,2,2,222,At Risk
17135.0,15,7,1139.73,4,4,3,443,Loyal Customer
17138.0,275,1,380.5,1,2,2,122,At Risk
17139.0,15,12,10668.47,4,4,4,444,High Score
17140.0,246,1,465.32,1,2,2,122,At Risk
17142.0,238,1,579.0,1,2,2,122,At Risk
17144.0,0,2,984.57,4,2,3,423,Loyal Customer
17146.0,105,3,749.78,2,3,3,233,At Risk
17147.0,22,4,1714.59,3,3,4,334,At Risk
17148.0,51,1,124.88,2,2,1,221,At Risk
17152.0,194,3,1689.5,1,3,4,134,At Risk
17153.0,23,1,213.78,3,2,1,321,At Risk
17154.0,74,1,329.34,2,2,2,222,At Risk
17155.0,17,2,251.70000000000002,3,2,1,321,At Risk
17157.0,7,2,319.0,4,2,2,422,Loyal Customer
17158.0,31,3,1266.97,3,3,3,333,At Risk
17159.0,21,3,1538.88,3,3,3,333,At Risk
17160.0,30,6,3518.03,3,4,4,344,At Risk
17162.0,28,10,1715.46,3,4,4,344,At Risk
17163.0,21,2,293.1,3,2,1,321,At Risk
17164.0,32,7,2467.35,3,4,4,344,At Risk
17165.0,283,1,158.68,1,2,1,121,At Risk
17166.0,38,2,206.34,3,2,1,321,At Risk
17169.0,57,2,835.78,2,2,3,223,At Risk
17171.0,288,1,224.91,1,2,1,121,At Risk
17172.0,78,1,317.76,2,2,2,222,At Risk
17173.0,4,8,3766.6,4,4,4,444,High Score
17174.0,217,1,59.9,1,2,1,121,At Risk
17175.0,43,4,1443.69,3,3,3,333,At Risk
17176.0,201,1,306.13,1,2,1,121,At Risk
17179.0,177,3,711.79,1,3,3,133,At Risk
17180.0,55,4,796.03,2,3,3,233,At Risk
17181.0,56,2,239.92000000000002,2,2,1,221,At Risk
17183.0,7,6,3347.31,4,4,4,444,High Score
17186.0,46,2,144.0,3,2,1,321,At Risk
17187.0,226,1,203.95,1,2,1,121,At Risk
17188.0,10,7,2474.23,4,4,4,444,High Score
17189.0,105,2,384.40000000000003,2,2,2,222,At Risk
17190.0,58,2,444.74,2,3,2,232,At Risk
17191.0,27,7,2095.13,3,4,4,344,At Risk
17193.0,35,7,1699.3000000000002,3,4,4,344,At Risk
17194.0,273,2,262.62,1,3,1,131,At Risk
17197.0,29,1,1013.01,3,2,3,323,At Risk
17198.0,23,3,692.22,3,3,3,333,At Risk
17201.0,53,1,342.63,2,2,2,222,At Risk
17203.0,35,6,3563.85,3,4,4,344,At Risk
17204.0,174,4,1564.56,1,3,3,133,At Risk
17205.0,53,1,384.08,2,2,2,222,At Risk
17206.0,52,1,204.24,2,2,1,221,At Risk
17211.0,26,8,2317.2200000000003,3,4,4,344,At Risk
17212.0,252,1,226.85,1,2,1,121,At Risk
17213.0,39,7,2781.23,3,4,4,344,At Risk
17214.0,59,6,1069.1200000000001,2,4,3,243,At Risk
17217.0,233,1,113.5,1,2,1,121,At Risk
17218.0,3,10,1960.72,4,4,4,444,High Score
17219.0,31,1,114.23,3,2,1,321,At Risk
17220.0,23,14,3198.25,3,4,4,344,At Risk
17221.0,6,2,335.13,4,3,2,432,Loyal Customer
17222.0,64,1,354.15,2,2,2,222,At Risk
17223.0,309,2,426.79,1,3,2,132,At Risk
17226.0,308,1,393.49,1,2,2,122,At Risk
17227.0,18,6,939.32,3,4,3,343,At Risk
17228.0,15,8,1906.09,4,4,4,444,High Score
17229.0,95,2,318.76,2,3,2,232,At Risk
17230.0,263,8,3638.41,1,4,4,144,At Risk
17231.0,11,10,3174.32,4,4,4,444,High Score
17232.0,2,2,421.52,4,3,2,432,Loyal Customer
17233.0,34,1,190.88,3,2,1,321,At Risk
17234.0,182,1,149.89000000000001,1,2,1,121,At Risk
17235.0,24,2,550.06,3,3,2,332,At Risk
17236.0,12,6,916.13,4,4,3,443,Loyal Customer
17237.0,10,2,314.69,4,3,2,432,Loyal Customer
17238.0,2,17,3744.65,4,4,4,444,High Score
17239.0,312,1,382.5,1,2,2,122,At Risk
17242.0,107,2,1135.04,2,3,3,233,At Risk
17243.0,0,26,8676.85,4,4,4,444,High Score
17244.0,52,1,954.9,2,2,3,223,At Risk
17245.0,204,1,171.45,1,2,1,121,At Risk
17247.0,14,1,282.19,4,2,1,421,Loyal Customer
17248.0,119,1,318.65,2,2,2,222,At Risk
17250.0,3,2,384.52,4,3,2,432,Loyal Customer
17251.0,362,1,283.28000000000003,1,2,1,121,At Risk
17252.0,116,2,353.86,2,3,2,232,At Risk
17253.0,17,1,178.26,3,2,1,321,At Risk
17254.0,4,2,272.44,4,3,1,431,Loyal Customer
17255.0,40,2,298.41,3,3,1,331,At Risk
17256.0,106,2,240.0,2,3,1,231,At Risk
17259.0,147,2,603.37,1,3,2,132,At Risk
17262.0,51,5,1253.3600000000001,2,4,3,243,At Risk
17263.0,207,1,63.440000000000005,1,2,1,121,At Risk
17265.0,138,2,562.9,2,3,2,232,At Risk
17266.0,1,3,310.64,4,3,2,432,Loyal Customer
17267.0,126,2,317.62,2,3,2,232,At Risk
17268.0,107,4,763.64,2,3,3,233,At Risk
17272.0,41,4,2148.63,3,3,4,334,At Risk
17274.0,34,1,111.97999999999999,3,2,1,321,At Risk
17277.0,227,2,1065.3500000000001,1,3,3,133,At Risk
17278.0,240,1,246.04,1,2,1,121,At Risk
17279.0,57,1,187.82999999999998,2,2,1,221,At Risk
17282.0,129,3,1703.41,2,3,4,234,At Risk
17284.0,59,6,1652.58,2,4,3,243,At Risk
17286.0,21,1,153.92,3,2,1,321,At Risk
17287.0,25,7,1064.11,3,4,3,343,At Risk
17288.0,8,7,1419.73,4,4,3,443,Loyal Customer
17289.0,31,3,944.41,3,3,3,333,At Risk
17290.0,3,2,525.24,4,3,2,432,Loyal Customer
17291.0,307,1,550.8000000000001,1,2,2,122,At Risk
17293.0,7,9,1875.1100000000001,4,4,4,444,High Score
17295.0,28,3,556.95,3,3,2,332,At Risk
17297.0,16,1,131.78,4,2,1,421,Loyal Customer
17298.0,100,2,498.42,2,3,2,232,At Risk
17299.0,11,4,669.11,4,3,2,432,Loyal Customer
17301.0,20,1,197.63,3,2,1,321,At Risk
17302.0,14,5,1135.63,4,4,3,443,Loyal Customer
17303.0,360,1,250.04,1,2,1,121,At Risk
17306.0,10,19,8631.31,4,4,4,444,High Score
17309.0,94,1,82.75,2,2,1,221,At Risk
17311.0,77,2,1384.85,2,3,3,233,At Risk
17312.0,138,3,644.3,2,3,2,232,At Risk
17313.0,30,1,2328.84,3,2,4,324,At Risk
17314.0,24,8,2527.92,3,4,4,344,At Risk
17315.0,1,38,6292.26,4,4,4,444,High Score
17317.0,45,3,2600.34,3,3,4,334,At Risk
17320.0,99,3,1200.6200000000001,2,3,3,233,At Risk
17321.0,7,2,700.86,4,3,3,433,Loyal Customer
17323.0,14,7,921.07,4,4,3,443,Loyal Customer
17324.0,17,4,990.23,3,3,3,333,At Risk
17325.0,279,1,96.8,1,2,1,121,At Risk
17329.0,13,2,523.11,4,3,2,432,Loyal Customer
17330.0,22,2,363.9,3,3,2,332,At Risk
17331.0,123,1,175.2,2,2,1,221,At Risk
17333.0,85,1,494.25,2,2,2,222,At Risk
17334.0,301,2,307.02,1,3,1,131,At Risk
17337.0,150,4,2027.8700000000001,1,3,4,134,At Risk
17338.0,16,8,6643.93,4,4,4,444,High Score
17339.0,93,2,243.36,2,3,1,231,At Risk
17340.0,29,11,12353.29,3,4,4,344,At Risk
17341.0,156,3,781.36,1,3,3,133,At Risk
17343.0,354,1,193.64,1,2,1,121,At Risk
17344.0,45,1,160.57,3,2,1,321,At Risk
17345.0,14,4,537.74,4,3,2,432,Loyal Customer
17346.0,3,15,2676.56,4,4,4,444,High Score
17347.0,85,1,228.96,2,2,1,221,At Risk
17348.0,14,5,1159.52,4,4,3,443,Loyal Customer
17349.0,178,1,110.75,1,2,1,121,At Risk
17350.0,7,4,1286.07,4,3,3,433,Loyal Customer
17351.0,35,3,587.15,3,3,2,332,At Risk
17353.0,128,2,1740.0,2,3,4,234,At Risk
17354.0,50,1,1393.06,2,2,3,223,At Risk
17356.0,311,1,178.22,1,2,1,121,At Risk
17357.0,23,2,388.14,3,3,2,332,At Risk
17358.0,302,2,365.85,1,3,2,132,At Risk
17359.0,10,1,127.86,4,2,1,421,Loyal Customer
17360.0,16,3,585.79,4,3,2,432,Loyal Customer
17361.0,48,3,488.2,3,3,2,332,At Risk
17362.0,238,2,312.23,1,3,2,132,At Risk
17364.0,0,11,4481.18,4,4,4,444,High Score
17365.0,12,8,4801.56,4,4,4,444,High Score
17367.0,237,1,168.4,1,2,1,121,At Risk
17368.0,22,8,1912.67,3,4,4,344,At Risk
17370.0,72,4,446.18,2,3,2,232,At Risk
17371.0,16,3,423.89,4,3,2,432,Loyal Customer
17372.0,40,8,1342.68,3,4,3,343,At Risk
17373.0,39,4,646.92,3,3,2,332,At Risk
17374.0,218,2,495.77,1,3,2,132,At Risk
17375.0,198,3,400.1,1,3,2,132,At Risk
17376.0,70,2,203.2,2,3,1,231,At Risk
17377.0,23,20,4100.92,3,4,4,344,At Risk
17379.0,10,1,404.66,4,2,2,422,Loyal Customer
17381.0,8,29,20275.61,4,4,4,444,High Score
17382.0,64,1,65.4,2,2,1,221,At Risk
17383.0,3,1,199.29,4,2,1,421,Loyal Customer
17384.0,18,2,336.4,3,3,2,332,At Risk
17385.0,14,1,261.11,4,2,1,421,Loyal Customer
17386.0,7,6,2686.42,4,4,4,444,High Score
17387.0,19,2,784.11,3,3,3,333,At Risk
17388.0,77,4,1259.56,2,3,3,233,At Risk
17389.0,0,34,31833.68,4,4,4,444,High Score
17391.0,163,2,508.8,1,3,2,132,At Risk
17392.0,306,2,457.91,1,3,2,132,At Risk
17394.0,218,1,203.86999999999998,1,2,1,121,At Risk
17396.0,38,8,7330.8,3,4,4,344,At Risk
17397.0,21,2,696.41,3,3,3,333,At Risk
17398.0,114,3,653.38,2,3,2,232,At Risk
17400.0,125,5,2129.96,2,4,4,244,At Risk
17402.0,4,13,2633.85,4,4,4,444,High Score
17403.0,35,1,281.62,3,2,1,321,At Risk
17404.0,3,15,31906.82,4,4,4,444,High Score
17405.0,0,3,1031.41,4,3,3,433,Loyal Customer
17406.0,332,3,2200.42,1,3,4,134,At Risk
17408.0,162,1,32.65,1,2,1,121,At Risk
17409.0,184,2,771.85,1,3,3,133,At Risk
17410.0,15,5,1214.72,4,4,3,443,Loyal Customer
17411.0,11,3,778.94,4,3,3,433,Loyal Customer
17412.0,2,7,1258.06,4,4,3,443,Loyal Customer
17414.0,43,2,778.0,3,3,3,333,At Risk
17415.0,79,1,507.84,2,2,2,222,At Risk
17416.0,29,7,6893.42,3,4,4,344,At Risk
17418.0,41,2,463.46000000000004,3,3,2,332,At Risk
17419.0,10,12,4226.57,4,4,4,444,High Score
17420.0,49,3,598.83,3,3,2,332,At Risk
17422.0,15,6,1979.37,4,4,4,444,High Score
17423.0,45,2,698.41,3,3,3,333,At Risk
17425.0,18,2,759.17,3,3,3,333,At Risk
17426.0,7,6,5037.26,4,4,4,444,High Score
17427.0,71,1,100.8,2,2,1,221,At Risk
17428.0,0,28,17256.85,4,4,4,444,High Score
17429.0,127,3,524.9200000000001,2,3,2,232,At Risk
17430.0,32,2,265.76,3,3,1,331,At Risk
17431.0,312,1,403.3,1,2,2,122,At Risk
17432.0,17,2,365.76,3,3,2,332,At Risk
17433.0,87,1,303.15999999999997,2,2,1,221,At Risk
17434.0,1,7,2373.82,4,4,4,444,High Score
17436.0,1,2,216.29999999999998,4,3,1,431,Loyal Customer
17438.0,253,1,388.45000000000005,1,2,2,122,At Risk
17440.0,156,3,186.42000000000002,1,3,1,131,At Risk
17442.0,36,6,2248.56,3,4,4,344,At Risk
17443.0,219,1,534.24,1,2,2,122,At Risk
17444.0,147,3,2940.04,1,3,4,134,At Risk
17446.0,176,2,120.9,1,3,1,131,At Risk
17447.0,39,2,541.53,3,3,2,332,At Risk
17449.0,1,7,2520.86,4,4,4,444,High Score
17450.0,7,46,194550.79,4,4,4,444,High Score
17451.0,0,7,1721.4,4,4,4,444,High Score
17453.0,17,2,486.71999999999997,3,3,2,332,At Risk
17454.0,191,4,517.53,1,3,2,132,At Risk
17455.0,203,1,131.7,1,2,1,121,At Risk
17456.0,364,1,249.86,1,2,1,121,At Risk
17457.0,126,5,1737.7,2,4,4,244,At Risk
17458.0,14,1,316.5,4,2,2,422,Loyal Customer
17459.0,42,2,657.3,3,3,2,332,At Risk
17460.0,93,6,622.4300000000001,2,4,2,242,At Risk
17461.0,22,3,757.46,3,3,3,333,At Risk
17462.0,59,2,675.69,2,3,3,233,At Risk
17463.0,15,5,1896.41,4,4,4,444,High Score
17464.0,157,1,289.96000000000004,1,2,1,121,At Risk
17466.0,9,2,763.28,4,3,3,433,Loyal Customer
17468.0,9,2,137.0,4,3,1,431,Loyal Customer
17469.0,15,5,1870.97,4,4,4,444,High Score
17470.0,44,5,1125.07,3,4,3,343,At Risk
17472.0,190,3,710.29,1,3,3,133,At Risk
17475.0,78,1,194.37,2,2,1,221,At Risk
17480.0,77,1,511.82,2,2,2,222,At Risk
17481.0,3,4,1255.59,4,3,3,433,Loyal Customer
17483.0,64,3,414.04,2,3,2,232,At Risk
17486.0,260,1,396.87,1,2,2,122,At Risk
17489.0,58,2,376.64,2,3,2,232,At Risk
17490.0,0,7,2092.32,4,4,4,444,High Score
17491.0,0,10,3558.87,4,4,4,444,High Score
17492.0,247,1,374.57,1,2,2,122,At Risk
17495.0,7,2,497.56,4,3,2,432,Loyal Customer
17496.0,358,1,271.05,1,2,1,121,At Risk
17498.0,75,1,272.22,2,2,1,221,At Risk
17499.0,289,1,622.88,1,2,2,122,At Risk
17500.0,16,3,1138.0,4,3,3,433,Loyal Customer
17501.0,220,2,288.6,1,3,1,131,At Risk
17502.0,8,4,689.1,4,3,3,433,Loyal Customer
17503.0,2,2,558.96,4,3,2,432,Loyal Customer
17504.0,205,9,2997.0299999999997,1,4,4,144,At Risk
17505.0,161,2,1145.84,1,3,3,133,At Risk
17506.0,75,1,302.2,2,2,1,221,At Risk
17507.0,261,2,605.58,1,3,2,132,At Risk
17508.0,280,1,387.31,1,2,2,122,At Risk
17509.0,57,8,6115.14,2,4,4,244,At Risk
17510.0,24,1,308.48,3,2,2,322,At Risk
17511.0,2,31,91062.38,4,4,4,444,High Score
17512.0,28,10,2924.9900000000002,3,4,4,344,At Risk
17513.0,71,1,513.2,2,2,2,222,At Risk
17514.0,127,1,208.65,2,2,1,221,At Risk
17515.0,30,4,639.02,3,3,2,332,At Risk
17516.0,14,5,768.08,4,4,3,443,Loyal Customer
17517.0,308,1,153.94,1,2,1,121,At Risk
17519.0,16,6,1844.02,4,4,4,444,High Score
17520.0,53,1,546.81,2,2,2,222,At Risk
17521.0,29,3,723.2099999999999,3,3,3,333,At Risk
17522.0,1,5,1070.71,4,4,3,443,Loyal Customer
17523.0,10,4,652.74,4,3,2,432,Loyal Customer
17524.0,360,1,145.0,1,2,1,121,At Risk
17525.0,359,1,422.70000000000005,1,2,2,122,At Risk
